visitorid,itemid,date_time,purchase,num_categoryid,num_parentid,dayofweek,hour,week,previous_view,previous_transaction
785319,221443,2015-05-04 17:13:55.676,0,1,1,0,17,19,0,0
1181206,253797,2015-05-04 17:18:48.743,1,1,1,0,17,19,0,0
1181206,352959,2015-05-04 17:18:48.806,1,1,1,0,17,19,1,1
1124427,445684,2015-05-04 17:19:26.516,0,3,3,0,17,19,0,0
1080940,156421,2015-05-04 17:24:03.067,0,1,1,0,17,19,0,0
971479,26745,2015-05-04 17:28:19.542,1,1,1,0,17,19,1,0
1349995,26671,2015-05-04 17:30:59.843,0,1,1,0,17,19,0,0
1190573,342554,2015-05-04 17:33:18.220,0,1,1,0,17,19,0,0
1219089,448453,2015-05-04 17:44:02.491,1,1,1,0,17,19,1,0
924323,214373,2015-05-04 17:48:04.341,0,1,1,0,17,19,0,0
1043790,256473,2015-05-04 17:50:40.918,0,1,1,0,17,19,0,0
34951,387373,2015-05-04 17:54:41.987,1,1,1,0,17,19,1,2
34951,12217,2015-05-04 17:54:41.987,1,1,1,0,17,19,1,2
647026,384647,2015-05-04 18:00:36.103,1,1,1,0,18,19,1,0
647026,417631,2015-05-04 18:00:36.150,1,1,1,0,18,19,1,1
96478,206817,2015-05-04 18:07:50.003,0,1,1,0,18,19,0,0
417503,383618,2015-05-04 18:09:49.713,0,1,1,0,18,19,0,0
919278,34756,2015-05-04 18:12:00.407,0,1,1,0,18,19,0,0
910275,363430,2015-05-04 18:12:12.122,0,1,1,0,18,19,0,0
668604,48704,2015-05-04 18:18:31.089,0,1,1,0,18,19,0,0
6029,294267,2015-05-04 18:19:12.283,1,1,1,0,18,19,1,0
148264,19278,2015-05-04 18:22:48.528,1,1,1,0,18,19,1,0
710338,316753,2015-05-04 18:23:14.574,1,1,1,0,18,19,1,5
649387,120778,2015-05-04 18:24:49.292,1,1,1,0,18,19,1,0
649387,174341,2015-05-04 18:24:49.308,1,1,1,0,18,19,1,1
138131,448453,2015-05-04 18:26:11.539,1,1,1,0,18,19,1,1
1158647,382251,2015-05-04 18:27:50.547,0,1,1,0,18,19,0,0
249286,281103,2015-05-04 18:30:14.818,1,3,3,0,18,19,1,0
93887,444899,2015-05-04 18:31:51.935,1,1,1,0,18,19,1,0
47029,415660,2015-05-04 18:31:56.744,1,1,1,0,18,19,1,0
989748,463493,2015-05-04 18:33:10.824,1,1,1,0,18,19,1,0
6029,393334,2015-05-04 18:38:21.844,0,1,1,0,18,19,0,1
868541,423217,2015-05-04 18:41:17.501,1,1,1,0,18,19,1,4
858898,142024,2015-05-04 18:41:51.030,0,1,1,0,18,19,0,0
1021725,374533,2015-05-04 18:50:38.196,0,1,1,0,18,19,0,0
1085761,336131,2015-05-04 18:54:00.456,1,1,1,0,18,19,1,0
1031046,388974,2015-05-04 18:54:02.915,1,1,1,0,18,19,1,0
868541,268955,2015-05-04 18:57:08.330,1,1,1,0,18,19,1,5
78878,88831,2015-05-04 18:58:50.408,1,1,1,0,18,19,1,0
1380845,153666,2015-05-04 18:59:23.699,1,1,1,0,18,19,0,0
1380845,367900,2015-05-04 18:59:23.777,1,1,1,0,18,19,1,1
79201,304669,2015-05-04 19:00:55.882,1,2,2,0,19,19,1,0
1120884,450041,2015-05-04 19:02:00.884,0,1,1,0,19,19,0,0
710338,232917,2015-05-04 19:03:29.124,1,1,1,0,19,19,0,6
1090548,186352,2015-05-04 19:03:40.297,1,1,1,0,19,19,1,0
54535,34278,2015-05-04 19:06:03.873,1,1,1,0,19,19,1,0
54535,51346,2015-05-04 19:06:04.219,1,1,1,0,19,19,1,1
54535,157480,2015-05-04 19:06:04.219,1,1,1,0,19,19,1,1
54535,116481,2015-05-04 19:06:04.266,1,1,1,0,19,19,1,3
514761,228277,2015-05-04 19:08:44.126,0,1,1,0,19,19,0,0
22191,235047,2015-05-04 19:10:08.026,0,1,1,0,19,19,0,0
933776,367102,2015-05-04 19:12:28.868,0,1,1,0,19,19,0,0
82432,259494,2015-05-04 19:15:54.129,0,1,1,0,19,19,0,0
8314,176419,2015-05-04 19:17:35.471,1,1,1,0,19,19,1,0
943098,264179,2015-05-04 19:23:40.191,0,1,1,0,19,19,0,0
138131,172894,2015-05-04 19:24:10.186,1,1,1,0,19,19,1,2
1116486,460219,2015-05-04 19:24:29.907,0,1,1,0,19,19,0,0
1094089,223173,2015-05-04 19:24:47.541,1,1,1,0,19,19,1,0
951702,234198,2015-05-04 19:27:36.657,1,1,1,0,19,19,0,0
759888,172410,2015-05-04 19:34:27.017,0,1,1,0,19,19,0,0
716938,220513,2015-05-04 19:35:36.657,1,1,1,0,19,19,1,0
625383,310622,2015-05-04 19:37:53.110,1,1,1,0,19,19,1,0
703895,326810,2015-05-04 19:46:23.067,0,1,1,0,19,19,0,0
656455,429759,2015-05-04 19:52:39.498,0,1,1,0,19,19,0,0
879740,285717,2015-05-04 19:59:26.093,0,3,3,0,19,19,0,0
794914,455141,2015-05-04 19:59:30.410,0,1,1,0,19,19,0,0
988274,93645,2015-05-04 20:03:11.489,1,1,1,0,20,19,1,0
634982,196058,2015-05-04 20:06:51.218,0,1,1,0,20,19,0,0
1175230,220836,2015-05-04 20:08:44.506,0,1,1,0,20,19,0,0
145611,369924,2015-05-04 20:11:01.903,1,1,1,0,20,19,1,0
1269591,393689,2015-05-04 20:11:03.488,1,1,1,0,20,19,1,0
1160960,124339,2015-05-04 20:24:41.051,0,1,1,0,20,19,0,0
730448,216425,2015-05-04 20:26:22.141,0,1,1,0,20,19,0,0
47029,415660,2015-05-04 20:28:51.261,1,1,1,0,20,19,1,1
211236,300466,2015-05-04 20:30:53.256,0,1,1,0,20,19,0,0
1140215,181948,2015-05-04 20:32:07.929,1,1,1,0,20,19,1,0
163561,175662,2015-05-04 20:36:01.339,1,1,1,0,20,19,1,3
753277,82278,2015-05-04 20:40:12.189,1,1,1,0,20,19,1,0
1390335,422425,2015-05-04 20:44:22.020,1,1,1,0,20,19,1,0
1221863,263386,2015-05-04 20:44:35.846,0,1,1,0,20,19,0,0
138131,358211,2015-05-04 20:45:27.457,1,1,1,0,20,19,1,3
138131,398887,2015-05-04 20:45:27.457,1,1,1,0,20,19,1,3
369269,279473,2015-05-04 20:46:43.569,0,1,1,0,20,19,0,0
1325569,426961,2015-05-04 20:53:10.916,1,1,1,0,20,19,1,0
533322,179712,2015-05-04 20:53:32.287,0,1,1,0,20,19,0,0
1043555,240535,2015-05-04 20:54:22.101,1,1,1,0,20,19,1,0
1043555,411858,2015-05-04 20:54:22.163,1,1,1,0,20,19,1,1
1043555,339032,2015-05-04 20:54:22.163,1,1,1,0,20,19,1,1
1271152,243116,2015-05-04 21:00:00.692,0,1,1,0,21,19,0,0
918154,198115,2015-05-04 21:00:09.411,0,2,2,0,21,19,0,0
710338,422425,2015-05-04 21:02:31.209,0,1,1,0,21,19,0,7
741178,461686,2015-05-04 21:03:20.263,1,1,1,0,21,19,1,0
634709,11663,2015-05-04 21:03:47.318,0,1,1,0,21,19,0,0
141701,334094,2015-05-04 21:04:16.171,1,1,1,0,21,19,1,0
1079533,294267,2015-05-04 21:05:29.177,1,1,1,0,21,19,1,0
499190,379593,2015-05-04 21:12:55.892,0,1,1,0,21,19,0,0
1247721,9308,2015-05-04 21:13:16.344,1,1,1,0,21,19,1,0
995227,191222,2015-05-04 21:17:03.060,1,1,1,0,21,19,1,0
163561,361777,2015-05-04 21:20:21.356,1,1,1,0,21,19,1,4
319626,249657,2015-05-04 21:30:27.692,0,1,1,0,21,19,0,0
1256398,366712,2015-05-04 21:32:27.299,0,1,1,0,21,19,0,0
557693,398579,2015-05-04 21:33:10.884,1,2,2,0,21,19,0,0
557693,398579,2015-05-04 21:37:43.240,1,2,2,0,21,19,0,1
620283,9879,2015-05-04 21:39:49.192,0,1,1,0,21,19,0,0
1054465,369447,2015-05-04 21:39:51.370,0,1,1,0,21,19,0,0
92098,314201,2015-05-04 21:45:41.638,1,1,1,0,21,19,1,0
1151940,193776,2015-05-04 21:49:22.655,0,1,1,0,21,19,0,0
1011357,196345,2015-05-04 21:55:00.804,0,1,1,0,21,19,0,0
1349607,462376,2015-05-04 21:59:10.509,1,1,1,0,21,19,0,0
240314,289480,2015-05-04 22:01:01.462,0,1,1,0,22,19,0,0
636569,397638,2015-05-04 22:09:09.894,1,1,1,0,22,19,0,0
331815,284654,2015-05-04 22:13:55.692,1,1,1,0,22,19,0,0
864513,431216,2015-05-04 22:14:28.920,1,1,1,0,22,19,0,0
864513,131385,2015-05-04 22:14:29.404,1,1,1,0,22,19,1,1
868541,422583,2015-05-04 22:14:44.901,1,1,1,0,22,19,1,6
855251,251396,2015-05-04 22:16:04.027,1,1,1,0,22,19,0,0
902934,152158,2015-05-04 22:18:21.992,1,1,1,0,22,19,1,0
239390,261950,2015-05-04 22:18:45.770,0,2,2,0,22,19,0,0
881605,389428,2015-05-04 22:19:42.045,0,1,1,0,22,19,0,0
1338885,120778,2015-05-04 22:21:28.538,1,1,1,0,22,19,1,0
1336807,118165,2015-05-04 22:23:03.199,0,1,1,0,22,19,0,0
1138544,102892,2015-05-04 22:29:40.413,0,1,1,0,22,19,0,0
1360740,369966,2015-05-04 22:30:38.435,0,1,1,0,22,19,0,0
1045205,397020,2015-05-04 22:33:49.646,1,1,1,0,22,19,1,0
138131,362059,2015-05-04 22:38:05.074,1,1,1,0,22,19,1,5
138131,173617,2015-05-04 22:38:05.089,1,1,1,0,22,19,1,6
138131,85832,2015-05-04 22:38:05.089,1,1,1,0,22,19,0,6
1251116,247948,2015-05-04 22:38:08.987,1,1,1,0,22,19,1,0
1334545,325706,2015-05-04 22:49:02.524,1,1,1,0,22,19,1,0
1271388,17478,2015-05-04 22:49:11.330,1,1,1,0,22,19,0,0
138131,318333,2015-05-04 22:53:02.360,1,1,1,0,22,19,0,8
163561,49196,2015-05-04 22:54:44.702,1,1,1,0,22,19,1,5
163561,440677,2015-05-04 23:08:22.881,1,1,1,0,23,19,1,6
109705,124941,2015-05-04 23:09:14.329,0,1,1,0,23,19,0,0
710338,365015,2015-05-04 23:09:29.955,1,1,1,0,23,19,0,7
153745,366623,2015-05-04 23:11:05.897,0,1,1,0,23,19,0,0
872183,85510,2015-05-04 23:13:33.489,1,1,1,0,23,19,1,0
125651,169571,2015-05-04 23:15:36.179,1,1,1,0,23,19,1,0
282475,303704,2015-05-04 23:16:03.741,0,1,1,0,23,19,0,0
1140878,172004,2015-05-04 23:25:43.876,1,1,1,0,23,19,0,0
434900,320130,2015-05-04 23:28:33.574,1,2,1,0,23,19,1,0
773510,15078,2015-05-04 23:28:52.730,0,1,1,0,23,19,0,0
177326,91755,2015-05-04 23:28:54.849,0,1,1,0,23,19,0,0
163561,354484,2015-05-04 23:30:29.090,1,1,1,0,23,19,1,7
740123,80885,2015-05-04 23:32:19.902,0,1,1,0,23,19,0,0
970726,158009,2015-05-04 23:32:37.551,0,1,1,0,23,19,0,0
138131,11663,2015-05-04 23:32:46.395,1,1,1,0,23,19,1,9
284451,234087,2015-05-04 23:34:53.569,1,1,1,0,23,19,1,0
181566,62799,2015-05-04 23:42:26.454,0,2,1,0,23,19,0,0
74059,78163,2015-05-04 23:45:17.780,0,1,1,0,23,19,0,0
1078486,296048,2015-05-04 23:50:06.606,1,1,1,0,23,19,1,0
1078486,446934,2015-05-04 23:50:06.607,1,1,1,0,23,19,1,1
321756,272813,2015-05-04 23:50:20.930,1,1,1,0,23,19,1,0
235560,148426,2015-05-04 23:52:38.813,1,2,1,0,23,19,1,0
1062987,326614,2015-05-04 23:56:03.119,1,1,1,0,23,19,1,0
1062987,254432,2015-05-04 23:56:03.199,1,1,1,0,23,19,1,1
575582,133341,2015-05-04 23:58:42.521,0,1,1,0,23,19,0,0
564908,261209,2015-05-05 00:01:15.853,0,1,1,1,0,19,0,0
1167052,411493,2015-05-05 00:10:11.179,0,1,1,1,0,19,0,0
207312,153648,2015-05-05 00:11:48.554,0,1,1,1,0,19,0,0
1268123,439668,2015-05-05 00:13:23.287,0,1,1,1,0,19,0,0
163561,294267,2015-05-05 00:15:29.176,1,1,1,1,0,19,1,8
1106356,316472,2015-05-05 00:27:41.685,1,2,1,1,0,19,1,0
1306278,192109,2015-05-05 00:29:32.246,0,1,1,1,0,19,0,0
971301,219319,2015-05-05 00:35:54.004,1,1,1,1,0,19,1,0
1286490,215133,2015-05-05 00:38:45.270,0,1,1,1,0,19,0,0
253756,257120,2015-05-05 00:42:59.801,1,1,1,1,0,19,1,0
377483,272813,2015-05-05 00:47:26.943,1,1,1,1,0,19,1,0
146419,2657,2015-05-05 01:02:09.728,1,1,1,1,1,19,1,0
388868,95808,2015-05-05 01:04:02.264,0,1,1,1,1,19,0,0
1005223,304081,2015-05-05 01:04:32.347,1,1,1,1,1,19,1,0
698912,294482,2015-05-05 01:04:45.307,0,1,1,1,1,19,0,0
659349,375545,2015-05-05 01:15:00.308,0,1,1,1,1,19,0,0
908326,91776,2015-05-05 01:15:21.546,0,1,1,1,1,19,0,0
125769,441966,2015-05-05 01:15:31.565,1,1,1,1,1,19,1,0
964951,147318,2015-05-05 01:15:59.665,0,1,1,1,1,19,0,0
1037270,452035,2015-05-05 01:18:17.301,1,1,1,1,1,19,1,0
138131,229094,2015-05-05 01:22:23.564,1,1,1,1,1,19,0,10
403374,7943,2015-05-05 01:23:56.578,1,1,1,1,1,19,1,0
923509,405548,2015-05-05 01:24:23.922,0,1,1,1,1,19,0,0
1314233,373298,2015-05-05 01:30:36.840,1,1,1,1,1,19,1,0
163561,318333,2015-05-05 01:30:56.699,1,1,1,1,1,19,1,9
146522,73602,2015-05-05 01:31:29.053,1,1,1,1,1,19,1,0
619134,291007,2015-05-05 01:32:05.741,0,1,1,1,1,19,0,0
440486,282651,2015-05-05 01:36:01.579,1,1,1,1,1,19,1,0
729138,43330,2015-05-05 01:37:47.678,0,1,1,1,1,19,0,0
1011757,129895,2015-05-05 01:40:26.589,1,1,1,1,1,19,0,0
686896,89379,2015-05-05 01:45:11.634,1,1,1,1,1,19,1,0
10703,414458,2015-05-05 01:45:26.258,0,1,1,1,1,19,0,0
1140665,266024,2015-05-05 01:45:53.946,1,1,1,1,1,19,1,0
70678,451238,2015-05-05 01:47:53.312,1,2,1,1,1,19,1,0
361203,266859,2015-05-05 01:50:27.273,0,1,1,1,1,19,0,0
1375097,294956,2015-05-05 01:52:58.562,0,1,1,1,1,19,0,0
1052071,345364,2015-05-05 01:55:11.134,0,1,1,1,1,19,0,0
163561,321005,2015-05-05 01:55:47.692,1,2,1,1,1,19,1,10
745719,318409,2015-05-05 01:59:55.988,0,1,1,1,1,19,0,0
1242366,87557,2015-05-05 02:01:53.172,0,1,1,1,2,19,0,0
369791,352436,2015-05-05 02:02:29.160,0,1,1,1,2,19,0,0
458059,345529,2015-05-05 02:02:59.144,1,1,1,1,2,19,1,0
826073,186352,2015-05-05 02:08:58.636,1,1,1,1,2,19,1,0
986325,369447,2015-05-05 02:16:52.915,1,1,1,1,2,19,1,0
761494,245994,2015-05-05 02:25:17.224,0,1,1,1,2,19,0,0
811930,441374,2015-05-05 02:25:53.228,0,1,1,1,2,19,0,0
1220875,322839,2015-05-05 02:29:43.400,1,1,1,1,2,19,1,0
2468,181948,2015-05-05 02:31:18.378,1,1,1,1,2,19,1,0
45241,99234,2015-05-05 02:33:41.013,0,2,2,1,2,19,0,0
1208078,65284,2015-05-05 02:33:41.227,0,1,1,1,2,19,0,0
698230,116744,2015-05-05 02:36:17.859,0,1,1,1,2,19,0,0
163561,156522,2015-05-05 02:36:47.024,1,1,1,1,2,19,1,11
250357,256820,2015-05-05 02:39:59.606,0,1,1,1,2,19,0,0
372045,238152,2015-05-05 02:45:31.259,0,1,1,1,2,19,0,0
258538,271612,2015-05-05 02:46:11.378,1,1,1,1,2,19,1,0
111769,136182,2015-05-05 02:47:50.082,0,1,1,1,2,19,0,0
350210,466472,2015-05-05 02:50:33.479,0,1,1,1,2,19,0,0
694195,122873,2015-05-05 02:59:51.509,0,1,1,1,2,19,0,0
23629,298465,2015-05-05 03:10:26.191,0,1,1,1,3,19,0,0
1235469,293126,2015-05-05 03:10:32.167,1,1,1,1,3,19,1,0
1290558,168491,2015-05-05 03:16:15.376,1,1,1,1,3,19,0,0
704201,157738,2015-05-05 03:16:19.325,0,1,1,1,3,19,0,0
862921,80980,2015-05-05 03:23:54.529,0,1,1,1,3,19,0,0
388038,105150,2015-05-05 03:30:23.954,0,1,1,1,3,19,0,0
1181227,252854,2015-05-05 03:33:51.878,0,2,2,1,3,19,0,0
468853,380493,2015-05-05 03:36:07.564,1,1,1,1,3,19,1,0
1381652,403039,2015-05-05 03:38:23.113,0,1,1,1,3,19,0,0
744530,255725,2015-05-05 03:40:16.715,0,1,1,1,3,19,0,0
118521,409490,2015-05-05 03:41:18.107,0,1,1,1,3,19,0,0
740105,437703,2015-05-05 03:43:05.580,0,1,1,1,3,19,0,0
391446,114213,2015-05-05 03:54:58.083,1,1,1,1,3,19,1,0
350038,133814,2015-05-05 03:59:09.459,0,2,2,1,3,19,0,0
886313,216574,2015-05-05 03:59:11.802,0,1,1,1,3,19,0,0
1126674,41649,2015-05-05 04:06:19.949,1,1,1,1,4,19,1,0
886313,82539,2015-05-05 04:08:24.488,1,1,1,1,4,19,1,0
886313,83015,2015-05-05 04:08:24.520,1,1,1,1,4,19,1,1
287434,181845,2015-05-05 04:08:31.674,1,1,1,1,4,19,1,0
19538,21758,2015-05-05 04:08:32.143,0,1,1,1,4,19,0,0
535271,417713,2015-05-05 04:09:00.667,0,1,1,1,4,19,0,0
267726,33768,2015-05-05 04:09:03.444,0,1,1,1,4,19,0,0
759356,284048,2015-05-05 04:12:46.274,1,1,1,1,4,19,1,0
1206408,338960,2015-05-05 04:15:06.902,1,1,1,1,4,19,0,0
598107,455938,2015-05-05 04:16:00.599,1,1,1,1,4,19,1,0
1172151,294267,2015-05-05 04:26:36.957,1,1,1,1,4,19,1,0
1155264,157392,2015-05-05 04:39:24.346,0,1,1,1,4,19,0,0
397689,379593,2015-05-05 04:41:11.426,0,1,1,1,4,19,0,0
1268525,132222,2015-05-05 04:42:38.856,0,1,1,1,4,19,0,0
463533,175325,2015-05-05 04:42:48.604,0,1,1,1,4,19,0,0
1173288,216924,2015-05-05 04:43:16.159,0,1,1,1,4,19,0,0
1320816,242777,2015-05-05 04:44:12.389,0,1,1,1,4,19,0,0
1240430,379111,2015-05-05 04:44:52.281,0,1,1,1,4,19,0,0
598472,70575,2015-05-05 04:47:03.484,1,1,1,1,4,19,1,0
237278,41898,2015-05-05 04:51:49.752,1,1,1,1,4,19,0,0
41386,340921,2015-05-05 04:54:20.405,1,1,1,1,4,19,1,0
274826,227092,2015-05-05 04:58:43.010,0,1,1,1,4,19,0,0
785655,332634,2015-05-05 04:59:00.525,0,1,1,1,4,19,0,0
526955,104254,2015-05-05 04:59:03.292,0,1,1,1,4,19,0,0
1120868,243158,2015-05-05 05:01:55.289,0,1,1,1,5,19,0,0
698729,437128,2015-05-05 05:03:51.282,0,1,1,1,5,19,0,0
1104495,145219,2015-05-05 05:03:53.832,1,1,1,1,5,19,1,0
153711,187138,2015-05-05 05:08:29.135,1,1,1,1,5,19,1,0
153711,461651,2015-05-05 05:08:29.166,1,1,1,1,5,19,1,1
853551,445749,2015-05-05 05:09:43.669,0,1,1,1,5,19,0,0
855092,109589,2015-05-05 05:10:25.102,1,1,1,1,5,19,1,0
948335,399053,2015-05-05 05:13:11.323,1,1,1,1,5,19,0,0
948335,111057,2015-05-05 05:13:11.355,1,1,1,1,5,19,1,1
948335,421884,2015-05-05 05:13:11.355,1,1,1,1,5,19,1,1
156957,161911,2015-05-05 05:20:13.783,1,1,1,1,5,19,1,0
156957,431447,2015-05-05 05:20:13.798,1,1,1,1,5,19,1,1
959082,344779,2015-05-05 05:22:31.305,1,1,1,1,5,19,1,0
1107953,302948,2015-05-05 05:31:52.003,1,1,1,1,5,19,1,0
653718,170957,2015-05-05 05:35:02.867,0,1,1,1,5,19,0,0
573587,171335,2015-05-05 05:36:20.478,1,2,1,1,5,19,1,0
1298320,294267,2015-05-05 06:01:09.223,0,1,1,1,6,19,0,0
555612,66366,2015-05-05 06:26:04.935,0,1,1,1,6,19,0,0
623028,274217,2015-05-05 06:40:59.133,0,1,1,1,6,19,0,0
10560,257040,2015-05-05 06:51:05.587,1,1,1,1,6,19,1,0
858411,432183,2015-05-05 07:06:35.644,1,2,2,1,7,19,1,0
858411,385922,2015-05-05 07:13:29.847,1,2,2,1,7,19,1,1
1204661,98240,2015-05-05 07:18:15.752,0,2,2,1,7,19,0,0
984544,436004,2015-05-05 07:37:11.459,1,1,1,1,7,19,1,0
501384,214971,2015-05-05 07:46:53.761,0,1,1,1,7,19,0,0
1179377,157081,2015-05-05 07:49:09.929,0,1,1,1,7,19,0,0
756459,386507,2015-05-05 08:05:26.271,1,1,1,1,8,19,1,0
442669,410520,2015-05-05 08:58:56.193,0,1,1,1,8,19,0,0
554424,161453,2015-05-05 10:08:54.230,1,1,1,1,10,19,1,0
550782,142198,2015-05-05 12:11:46.910,0,2,2,1,12,19,0,0
819300,101812,2015-05-05 12:24:38.342,0,1,1,1,12,19,0,0
256213,187595,2015-05-05 12:36:13.690,0,1,1,1,12,19,0,0
1135500,71698,2015-05-05 12:56:00.384,1,1,1,1,12,19,1,0
938667,374392,2015-05-05 13:12:56.423,0,1,1,1,13,19,0,0
952319,46156,2015-05-05 13:14:07.601,1,2,2,1,13,19,1,0
906092,89977,2015-05-05 13:16:23.141,1,2,2,1,13,19,1,0
192208,343702,2015-05-05 13:21:18.841,0,1,1,1,13,19,0,0
1239755,51929,2015-05-05 13:36:32.482,0,1,1,1,13,19,0,0
202009,362606,2015-05-05 13:44:21.791,1,1,1,1,13,19,1,0
1368293,354737,2015-05-05 13:57:31.648,0,1,1,1,13,19,0,0
204180,99907,2015-05-05 14:02:47.232,1,1,1,1,14,19,0,0
204180,72118,2015-05-05 14:02:47.294,1,1,1,1,14,19,1,1
1175295,8300,2015-05-05 14:11:37.618,1,1,1,1,14,19,1,0
298806,178090,2015-05-05 14:21:36.518,0,1,1,1,14,19,0,0
1229414,291877,2015-05-05 14:28:08.312,0,3,3,1,14,19,0,0
687196,380769,2015-05-05 14:32:17.508,0,1,1,1,14,19,0,0
687196,380769,2015-05-05 14:32:17.508,0,1,1,1,14,19,0,0
1035814,386947,2015-05-05 14:35:10.247,0,1,1,1,14,19,0,0
619012,45895,2015-05-05 14:35:33.096,1,1,1,1,14,19,0,0
619012,308903,2015-05-05 14:35:33.128,1,1,1,1,14,19,0,1
1230502,110002,2015-05-05 14:38:23.409,0,1,1,1,14,19,0,0
979091,432691,2015-05-05 14:41:47.297,0,1,1,1,14,19,0,0
193064,115209,2015-05-05 14:44:43.790,0,2,2,1,14,19,0,0
1225085,181550,2015-05-05 14:53:44.882,1,1,1,1,14,19,1,0
1113362,227790,2015-05-05 15:04:17.502,1,1,1,1,15,19,1,0
957163,358211,2015-05-05 15:11:30.499,0,1,1,1,15,19,0,0
379932,119736,2015-05-05 15:13:07.200,1,1,1,1,15,19,1,0
379932,65540,2015-05-05 15:13:07.200,1,1,1,1,15,19,1,0
1161163,281710,2015-05-05 15:15:37.210,1,1,1,1,15,19,1,0
1161163,102614,2015-05-05 15:15:37.428,1,1,1,1,15,19,1,1
624907,168215,2015-05-05 15:18:12.400,0,1,1,1,15,19,0,0
922391,248419,2015-05-05 15:19:05.762,0,1,1,1,15,19,0,0
351992,143841,2015-05-05 15:20:47.571,0,1,1,1,15,19,0,0
56173,464767,2015-05-05 15:21:51.606,0,1,1,1,15,19,0,0
1084625,215879,2015-05-05 15:27:25.701,0,1,1,1,15,19,0,0
698514,315545,2015-05-05 15:29:10.118,0,1,1,1,15,19,0,0
377992,455614,2015-05-05 15:29:11.023,1,1,1,1,15,19,1,0
377992,191461,2015-05-05 15:29:11.195,1,1,1,1,15,19,1,1
399846,140861,2015-05-05 15:34:12.717,0,1,1,1,15,19,0,0
327493,7943,2015-05-05 15:42:28.671,1,1,1,1,15,19,1,0
379932,81453,2015-05-05 15:53:28.451,1,2,1,1,15,19,1,2
1049595,22626,2015-05-05 15:53:31.239,1,1,1,1,15,19,0,0
1049595,435557,2015-05-05 15:53:31.255,1,1,1,1,15,19,0,1
1114691,446027,2015-05-05 15:58:52.196,0,1,1,1,15,19,0,0
665129,278663,2015-05-05 15:59:06.947,0,1,1,1,15,19,0,0
492145,364518,2015-05-05 15:59:35.135,0,1,1,1,15,19,0,0
1082305,165080,2015-05-05 16:15:03.444,1,1,1,1,16,19,0,0
1374501,278679,2015-05-05 16:16:36.728,1,1,1,1,16,19,1,0
475871,134767,2015-05-05 16:18:27.983,0,1,1,1,16,19,0,0
667565,79823,2015-05-05 16:18:56.769,1,1,1,1,16,19,1,0
140829,15677,2015-05-05 16:19:37.009,0,1,1,1,16,19,0,0
69936,212660,2015-05-05 16:25:48.847,0,1,1,1,16,19,0,0
858493,268872,2015-05-05 16:26:50.883,1,1,1,1,16,19,1,0
603737,54619,2015-05-05 16:27:46.202,0,1,1,1,16,19,0,0
849322,147555,2015-05-05 16:27:51.404,1,1,1,1,16,19,1,0
65185,14606,2015-05-05 16:29:20.118,0,1,1,1,16,19,0,0
171560,382499,2015-05-05 16:30:42.457,1,1,1,1,16,19,0,0
798004,177757,2015-05-05 16:33:13.745,0,1,1,1,16,19,0,0
637672,320130,2015-05-05 16:33:19.225,1,2,1,1,16,19,1,0
379932,79277,2015-05-05 16:36:25.944,0,2,2,1,16,19,0,3
814272,437462,2015-05-05 16:36:56.191,0,1,1,1,16,19,0,0
42192,231942,2015-05-05 16:38:08.892,1,1,1,1,16,19,1,0
43747,323768,2015-05-05 16:39:30.618,0,1,1,1,16,19,0,0
1035814,365015,2015-05-05 16:41:20.045,1,1,1,1,16,19,1,0
23039,100999,2015-05-05 16:43:35.146,0,1,1,1,16,19,0,0
1271652,275423,2015-05-05 16:46:32.698,1,1,1,1,16,19,0,0
391939,312717,2015-05-05 16:46:41.072,1,1,1,1,16,19,0,0
1116948,141480,2015-05-05 16:46:43.866,1,1,1,1,16,19,1,0
1116948,429607,2015-05-05 16:46:43.866,1,1,1,1,16,19,1,0
1116948,174878,2015-05-05 16:46:43.866,1,1,1,1,16,19,1,0
1175941,344071,2015-05-05 16:52:05.481,1,1,1,1,16,19,1,0
272853,336979,2015-05-05 16:54:13.636,1,1,1,1,16,19,1,0
377966,347641,2015-05-05 16:55:00.042,0,1,1,1,16,19,0,0
1161163,228941,2015-05-05 16:56:35.363,1,1,1,1,16,19,1,2
391939,19629,2015-05-05 16:56:57.605,1,1,1,1,16,19,1,1
103345,5527,2015-05-05 16:57:22.547,0,1,1,1,16,19,0,0
346615,228941,2015-05-05 16:58:18.144,1,1,1,1,16,19,1,0
1180041,247948,2015-05-05 16:59:40.144,1,1,1,1,16,19,1,0
1180041,247948,2015-05-05 17:00:23.666,1,1,1,1,17,19,1,1
989923,207802,2015-05-05 17:02:07.884,1,2,1,1,17,19,1,0
1161163,192491,2015-05-05 17:02:37.908,1,1,1,1,17,19,0,3
1180041,247948,2015-05-05 17:03:40.801,1,1,1,1,17,19,1,2
85734,461686,2015-05-05 17:06:19.139,0,1,1,1,17,19,0,0
1321864,99214,2015-05-05 17:10:02.248,0,1,1,1,17,19,0,0
389532,431616,2015-05-05 17:16:17.054,1,1,1,1,17,19,1,0
623135,31691,2015-05-05 17:19:35.667,0,1,1,1,17,19,0,0
968466,298056,2015-05-05 17:21:35.683,0,1,1,1,17,19,0,0
169369,73311,2015-05-05 17:22:53.602,1,1,1,1,17,19,0,0
169369,146979,2015-05-05 17:22:53.602,1,2,2,1,17,19,1,0
